term,caseOrigin,issueArea,petitioner,respondent,lcDispositionDirection,declarationUncon,partyWinning
2011,66.0,2.0,138.0,113.0,1.0,1.0,0.0
2011,110.0,1.0,28.0,126.0,2.0,1.0,1.0
2011,52.0,2.0,8.0,100.0,2.0,1.0,1.0
2011,302.0,8.0,195.0,3.0,1.0,1.0,0.0
2011,74.0,1.0,28.0,126.0,2.0,1.0,1.0
2011,80.0,9.0,8.0,327.0,1.0,1.0,0.0
2011,55.0,9.0,170.0,214.0,1.0,1.0,0.0
2011,55.0,9.0,170.0,214.0,1.0,1.0,0.0
2011,55.0,9.0,326.0,214.0,1.0,1.0,0.0
2011,55.0,9.0,326.0,214.0,1.0,1.0,0.0
2011,93.0,2.0,326.0,170.0,2.0,1.0,0.0
2011,45.0,7.0,145.0,143.0,1.0,1.0,0.0
2011,302.0,1.0,137.0,28.0,1.0,1.0,0.0
2011,113.0,1.0,141.0,27.0,2.0,1.0,1.0
2011,49.0,7.0,8.0,249.0,2.0,1.0,1.0
2011,66.0,1.0,126.0,27.0,1.0,1.0,1.0
2011,65.0,1.0,126.0,27.0,1.0,1.0,1.0
2011,22.0,4.0,338.0,246.0,1.0,1.0,0.0
2011,22.0,4.0,338.0,246.0,1.0,1.0,0.0
2011,302.0,3.0,122.0,19.0,2.0,3.0,1.0
2011,302.0,1.0,175.0,28.0,1.0,3.0,1.0
2011,302.0,1.0,175.0,28.0,1.0,3.0,1.0
2011,45.0,10.0,28.0,27.0,2.0,1.0,0.0
2011,48.0,3.0,27.0,250.0,2.0,2.0,0.0
2011,57.0,10.0,207.0,363.0,1.0,1.0,0.0
2011,57.0,10.0,207.0,363.0,1.0,2.0,1.0
2011,57.0,10.0,207.0,363.0,1.0,1.0,0.0
2011,57.0,10.0,28.0,363.0,1.0,1.0,0.0
2011,57.0,10.0,28.0,363.0,1.0,2.0,1.0
2011,57.0,10.0,28.0,363.0,1.0,1.0,0.0
2011,57.0,10.0,363.0,28.0,1.0,2.0,0.0
2011,57.0,10.0,363.0,28.0,1.0,2.0,1.0
2011,57.0,10.0,363.0,28.0,1.0,2.0,0.0
2011,48.0,9.0,113.0,134.0,3.0,1.0,0.0
2012,3.0,4.0,4.0,27.0,2.0,1.0,1.0
2012,114.0,6.0,218.0,19.0,1.0,1.0,1.0
2012,302.0,7.0,151.0,145.0,2.0,1.0,1.0
2012,66.0,5.0,27.0,111.0,2.0,1.0,1.0
2012,86.0,2.0,13.0,371.0,1.0,1.0,1.0
2012,55.0,1.0,137.0,27.0,1.0,1.0,0.0
2012,96.0,8.0,184.0,184.0,1.0,1.0,0.0
2012,96.0,9.0,184.0,184.0,1.0,1.0,0.0
2012,48.0,8.0,5.0,150.0,2.0,1.0,1.0
2012,45.0,1.0,19.0,136.0,2.0,1.0,1.0
2012,103.0,1.0,19.0,136.0,2.0,1.0,1.0
2012,58.0,4.0,195.0,3.0,2.0,1.0,1.0
2012,55.0,9.0,363.0,180.0,2.0,1.0,1.0
2012,42.0,2.0,129.0,188.0,1.0,1.0,1.0
2012,42.0,9.0,129.0,188.0,1.0,1.0,1.0
2012,94.0,1.0,126.0,27.0,1.0,1.0,1.0
2012,59.0,8.0,357.0,167.0,1.0,1.0,1.0
2012,301.0,1.0,28.0,126.0,1.0,1.0,1.0
2012,77.0,1.0,137.0,27.0,1.0,1.0,1.0
2012,48.0,1.0,19.0,229.0,1.0,1.0,1.0
2012,302.0,1.0,100.0,20.0,1.0,1.0,1.0
2012,66.0,1.0,106.0,27.0,1.0,1.0,0.0
2012,52.0,8.0,134.0,122.0,1.0,1.0,0.0
2012,96.0,9.0,327.0,207.0,2.0,1.0,1.0
2012,96.0,8.0,119.0,405.0,1.0,1.0,1.0
2012,51.0,8.0,194.0,171.0,2.0,1.0,0.0
2012,62.0,8.0,204.0,27.0,1.0,1.0,1.0
2012,96.0,8.0,117.0,220.0,1.0,1.0,1.0
2012,47.0,9.0,171.0,173.0,1.0,1.0,1.0
2012,47.0,9.0,171.0,173.0,1.0,1.0,1.0
2012,108.0,8.0,8.0,150.0,1.0,1.0,1.0
2012,100.0,10.0,19.0,229.0,1.0,1.0,0.0
2012,302.0,10.0,111.0,172.0,2.0,1.0,1.0
2012,302.0,1.0,28.0,137.0,2.0,1.0,0.0
2012,109.0,9.0,124.0,134.0,2.0,1.0,1.0
2012,110.0,8.0,215.0,27.0,1.0,1.0,1.0
2012,48.0,2.0,19.0,126.0,2.0,1.0,1.0
2012,109.0,7.0,151.0,154.0,2.0,1.0,1.0
2012,109.0,9.0,151.0,154.0,2.0,1.0,1.0
2012,111.0,8.0,104.0,145.0,2.0,1.0,0.0
2012,111.0,8.0,104.0,145.0,2.0,1.0,0.0
2012,96.0,9.0,106.0,198.0,1.0,1.0,0.0
2012,302.0,1.0,28.0,137.0,2.0,1.0,0.0
2012,25.0,2.0,106.0,327.0,1.0,1.0,1.0
2012,126.0,5.0,214.0,7.0,1.0,1.0,0.0
2012,126.0,5.0,214.0,7.0,1.0,1.0,0.0
2012,302.0,9.0,213.0,28.0,1.0,1.0,0.0
2012,302.0,10.0,125.0,195.0,2.0,1.0,0.0
2012,42.0,8.0,138.0,135.0,1.0,1.0,1.0
2012,69.0,8.0,152.0,128.0,2.0,1.0,0.0
2012,25.0,9.0,3.0,338.0,1.0,1.0,0.0
2012,25.0,9.0,3.0,338.0,1.0,1.0,0.0
2012,23.0,12.0,240.0,369.0,2.0,1.0,1.0
2012,81.0,1.0,28.0,126.0,2.0,1.0,1.0
2012,3.0,6.0,363.0,206.0,2.0,1.0,0.0
2012,82.0,1.0,126.0,28.0,2.0,1.0,1.0
2012,122.0,2.0,19.0,126.0,2.0,1.0,1.0
2012,302.0,1.0,28.0,126.0,2.0,1.0,1.0
2012,302.0,10.0,253.0,236.0,2.0,1.0,0.0
2012,52.0,9.0,28.0,126.0,1.0,1.0,1.0
2012,49.0,4.0,152.0,27.0,1.0,1.0,1.0
2012,66.0,1.0,152.0,27.0,1.0,1.0,1.0
2012,66.0,1.0,152.0,27.0,1.0,1.0,1.0
2012,92.0,8.0,165.0,206.0,1.0,1.0,0.0
2012,48.0,10.0,245.0,3.0,3.0,1.0,1.0
2012,107.0,10.0,4.0,15.0,1.0,1.0,0.0
2012,61.0,1.0,27.0,137.0,2.0,1.0,1.0
2012,96.0,1.0,165.0,165.0,2.0,1.0,1.0
2012,302.0,1.0,100.0,28.0,1.0,1.0,0.0
2012,60.0,1.0,357.0,143.0,1.0,1.0,1.0
2012,126.0,1.0,126.0,27.0,1.0,1.0,1.0
2012,114.0,6.0,214.0,111.0,1.0,1.0,1.0
2012,45.0,2.0,28.0,170.0,2.0,1.0,0.0
2012,96.0,3.0,12.0,165.0,2.0,2.0,0.0
2012,96.0,8.0,135.0,228.0,2.0,1.0,1.0
2012,50.0,1.0,126.0,27.0,1.0,1.0,1.0
2012,122.0,2.0,239.0,26.0,2.0,1.0,1.0
2012,91.0,10.0,143.0,204.0,2.0,1.0,1.0
2012,91.0,8.0,143.0,204.0,2.0,1.0,1.0
2012,69.0,2.0,11.0,26.0,1.0,1.0,0.0
2012,122.0,1.0,27.0,137.0,1.0,1.0,1.0
2012,120.0,2.0,167.0,206.0,2.0,1.0,1.0
2012,55.0,2.0,5.0,327.0,2.0,2.0,1.0
2012,302.0,4.0,195.0,18.0,2.0,1.0,1.0
2012,302.0,2.0,202.0,129.0,2.0,1.0,1.0
2012,45.0,2.0,4.0,126.0,1.0,1.0,0.0
2012,50.0,9.0,251.0,162.0,2.0,1.0,0.0
2012,96.0,1.0,126.0,27.0,3.0,1.0,1.0
2012,96.0,4.0,14.0,162.0,2.0,2.0,0.0
2013,66.0,2.0,19.0,13.0,2.0,1.0,0.0
2013,66.0,9.0,19.0,13.0,2.0,1.0,0.0
2013,51.0,1.0,8.0,195.0,2.0,1.0,1.0
2013,81.0,1.0,28.0,215.0,2.0,1.0,1.0
2013,81.0,12.0,184.0,27.0,2.0,1.0,1.0
2013,122.0,12.0,27.0,173.0,1.0,1.0,1.0
2013,122.0,9.0,176.0,120.0,1.0,1.0,1.0
2013,71.0,9.0,205.0,205.0,1.0,1.0,1.0
2013,58.0,7.0,249.0,145.0,1.0,1.0,0.0
2013,302.0,1.0,28.0,100.0,2.0,1.0,1.0
2013,53.0,8.0,145.0,171.0,1.0,1.0,0.0
2013,53.0,1.0,145.0,171.0,1.0,1.0,0.0
2013,50.0,4.0,189.0,159.0,1.0,1.0,1.0
2013,85.0,9.0,28.0,184.0,1.0,1.0,1.0
2013,80.0,9.0,151.0,146.0,2.0,1.0,1.0
2013,80.0,6.0,151.0,146.0,2.0,1.0,1.0
2013,54.0,8.0,180.0,172.0,2.0,1.0,1.0
2013,71.0,1.0,126.0,27.0,1.0,1.0,1.0
2013,68.0,7.0,145.0,187.0,1.0,1.0,0.0
2013,302.0,3.0,104.0,145.0,1.0,1.0,1.0
2013,302.0,2.0,137.0,28.0,1.0,1.0,1.0
2013,58.0,1.0,100.0,27.0,1.0,1.0,0.0
2013,302.0,1.0,100.0,28.0,1.0,1.0,0.0
2013,90.0,4.0,8.0,174.0,2.0,1.0,1.0
2013,120.0,8.0,111.0,173.0,2.0,1.0,0.0
2013,120.0,8.0,237.0,173.0,2.0,1.0,0.0
2013,120.0,8.0,111.0,173.0,2.0,1.0,0.0
2013,48.0,1.0,27.0,137.0,2.0,1.0,1.0
2013,80.0,5.0,145.0,151.0,1.0,1.0,1.0
2013,48.0,8.0,138.0,135.0,1.0,1.0,1.0
2013,96.0,2.0,153.0,188.0,2.0,1.0,0.0
2013,55.0,8.0,173.0,24.0,2.0,1.0,1.0
2013,123.0,1.0,137.0,27.0,1.0,1.0,1.0
2013,123.0,1.0,137.0,27.0,1.0,1.0,1.0
2013,134.0,14.0,195.0,27.0,3.0,1.0,1.0
2013,73.0,9.0,184.0,233.0,2.0,1.0,0.0
2013,82.0,12.0,27.0,238.0,1.0,1.0,1.0
2013,118.0,1.0,27.0,137.0,2.0,1.0,1.0
2013,55.0,3.0,211.0,343.0,2.0,2.0,1.0
2013,51.0,10.0,104.0,130.0,1.0,1.0,1.0
2013,81.0,2.0,19.0,223.0,2.0,1.0,1.0
2013,302.0,1.0,137.0,28.0,1.0,1.0,0.0
2013,74.0,1.0,28.0,126.0,2.0,1.0,1.0
2013,119.0,8.0,126.0,27.0,2.0,1.0,1.0
2013,32.0,8.0,333.0,150.0,1.0,1.0,1.0
2013,32.0,8.0,216.0,333.0,1.0,1.0,1.0
2013,83.0,6.0,184.0,184.0,1.0,1.0,1.0
2013,120.0,6.0,171.0,172.0,1.0,1.0,1.0
2013,97.0,3.0,3.0,227.0,2.0,1.0,1.0
2013,132.0,1.0,137.0,27.0,1.0,1.0,0.0
2013,121.0,2.0,208.0,19.0,1.0,1.0,1.0
2013,48.0,8.0,172.0,156.0,2.0,1.0,1.0
2013,302.0,1.0,126.0,28.0,1.0,3.0,1.0
2013,302.0,1.0,126.0,28.0,1.0,3.0,1.0
2013,108.0,3.0,8.0,218.0,2.0,1.0,1.0
2013,82.0,2.0,26.0,170.0,2.0,1.0,0.0
2013,118.0,2.0,8.0,129.0,2.0,1.0,1.0
2013,118.0,2.0,8.0,129.0,2.0,1.0,1.0
2013,302.0,1.0,137.0,28.0,1.0,1.0,1.0
2013,80.0,8.0,172.0,172.0,1.0,1.0,1.0
2013,96.0,8.0,172.0,172.0,1.0,1.0,1.0
2013,109.0,1.0,137.0,27.0,1.0,1.0,1.0
2013,100.0,10.0,128.0,195.0,2.0,1.0,1.0
2013,129.0,8.0,171.0,102.0,2.0,1.0,0.0
2013,48.0,2.0,19.0,106.0,2.0,1.0,1.0
2013,48.0,8.0,105.0,233.0,1.0,1.0,1.0
2013,48.0,8.0,105.0,233.0,1.0,1.0,1.0
2013,133.0,8.0,138.0,102.0,1.0,1.0,0.0
2013,96.0,5.0,600.0,173.0,1.0,1.0,0.0
2013,104.0,9.0,201.0,211.0,1.0,1.0,1.0
2013,127.0,1.0,137.0,27.0,2.0,1.0,0.0
2013,120.0,8.0,198.0,173.0,2.0,1.0,1.0
2013,32.0,8.0,216.0,333.0,1.0,1.0,0.0
2013,32.0,8.0,216.0,333.0,1.0,1.0,0.0
2013,32.0,8.0,184.0,333.0,1.0,1.0,0.0
2013,32.0,8.0,111.0,333.0,1.0,1.0,0.0
2013,32.0,8.0,28.0,333.0,1.0,1.0,0.0
2013,32.0,8.0,216.0,333.0,1.0,1.0,0.0
2013,123.0,1.0,137.0,27.0,1.0,1.0,0.0
2013,302.0,1.0,137.0,28.0,1.0,1.0,1.0
2013,80.0,1.0,27.0,137.0,2.0,1.0,0.0
2013,104.0,8.0,113.0,145.0,2.0,1.0,1.0
2013,96.0,8.0,191.0,124.0,2.0,1.0,1.0
2013,80.0,5.0,218.0,19.0,2.0,3.0,1.0
2013,80.0,3.0,218.0,19.0,2.0,3.0,1.0
2013,32.0,13.0,382.0,151.0,1.0,1.0,0.0
2013,107.0,3.0,363.0,238.0,1.0,1.0,0.0
2013,109.0,3.0,184.0,363.0,2.0,1.0,1.0
2013,68.0,7.0,9.0,19.0,1.0,3.0,1.0
2013,68.0,7.0,9.0,19.0,1.0,3.0,1.0
2013,51.0,1.0,126.0,9.0,1.0,1.0,1.0
2013,42.0,3.0,8.0,26.0,1.0,1.0,0.0
2013,55.0,8.0,172.0,113.0,2.0,1.0,0.0
2013,58.0,4.0,27.0,240.0,2.0,1.0,1.0
2014,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2014,46.0,3.0,215.0,7.0,1.0,1.0,1.0
2014,72.0,9.0,198.0,173.0,1.0,1.0,1.0
2014,90.0,7.0,151.0,145.0,2.0,1.0,1.0
2014,115.0,1.0,208.0,137.0,1.0,1.0,0.0
2014,24.0,8.0,4.0,357.0,2.0,1.0,0.0
2014,96.0,8.0,172.0,143.0,2.0,1.0,1.0
2014,121.0,1.0,215.0,7.0,1.0,1.0,1.0
2014,55.0,13.0,175.0,328.0,2.0,2.0,0.0
2014,55.0,13.0,175.0,328.0,2.0,2.0,0.0
2014,73.0,8.0,144.0,146.0,2.0,1.0,1.0
2014,8.0,3.0,418.0,260.0,2.0,1.0,0.0
2014,83.0,8.0,138.0,113.0,1.0,1.0,1.0
2014,56.0,1.0,126.0,27.0,1.0,1.0,1.0
2014,83.0,4.0,126.0,27.0,1.0,2.0,1.0
2014,41.0,2.0,19.0,28.0,1.0,1.0,1.0
2014,41.0,2.0,19.0,28.0,1.0,1.0,1.0
2014,104.0,8.0,151.0,230.0,2.0,1.0,1.0
2014,42.0,8.0,7.0,231.0,1.0,1.0,1.0
2014,302.0,8.0,19.0,240.0,1.0,3.0,0.0
2014,55.0,7.0,371.0,113.0,2.0,1.0,1.0
2014,55.0,9.0,371.0,113.0,2.0,1.0,1.0
2014,55.0,9.0,371.0,113.0,2.0,1.0,1.0
2014,55.0,7.0,371.0,113.0,2.0,1.0,1.0
2014,109.0,1.0,126.0,27.0,1.0,1.0,1.0
2014,46.0,8.0,184.0,184.0,2.0,1.0,1.0
2014,100.0,1.0,126.0,27.0,1.0,1.0,0.0
2014,79.0,2.0,154.0,234.0,1.0,1.0,1.0
2014,48.0,8.0,172.0,172.0,2.0,1.0,0.0
2014,52.0,8.0,233.0,7.0,2.0,1.0,1.0
2014,52.0,9.0,233.0,7.0,2.0,1.0,1.0
2014,55.0,8.0,329.0,231.0,1.0,1.0,1.0
2014,125.0,9.0,166.0,166.0,1.0,1.0,1.0
2014,108.0,8.0,27.0,106.0,1.0,1.0,0.0
2014,45.0,8.0,27.0,208.0,1.0,1.0,0.0
2014,126.0,8.0,176.0,230.0,2.0,1.0,1.0
2014,126.0,8.0,176.0,230.0,2.0,1.0,1.0
2014,28.0,2.0,106.0,1.0,1.0,1.0,1.0
2014,45.0,3.0,130.0,3.0,1.0,4.0,1.0
2014,66.0,9.0,184.0,141.0,1.0,1.0,1.0
2014,64.0,9.0,19.0,180.0,2.0,1.0,1.0
2014,64.0,2.0,19.0,180.0,2.0,1.0,1.0
2014,120.0,2.0,7.0,192.0,2.0,1.0,0.0
2014,89.0,1.0,126.0,27.0,1.0,1.0,1.0
2014,50.0,2.0,328.0,236.0,2.0,1.0,1.0
2014,82.0,2.0,213.0,8.0,1.0,1.0,0.0
2014,56.0,1.0,126.0,27.0,1.0,1.0,1.0
2014,48.0,8.0,230.0,146.0,1.0,1.0,1.0
2014,106.0,2.0,332.0,238.0,1.0,1.0,1.0
2014,121.0,6.0,111.0,187.0,1.0,1.0,0.0
2014,45.0,2.0,17.0,4.0,2.0,1.0,0.0
2014,45.0,9.0,17.0,4.0,2.0,1.0,0.0
2014,302.0,1.0,28.0,126.0,2.0,1.0,1.0
2014,48.0,1.0,3.0,195.0,2.0,3.0,0.0
2014,51.0,1.0,19.0,215.0,2.0,1.0,1.0
2014,126.0,12.0,214.0,363.0,2.0,1.0,0.0
2014,67.0,9.0,132.0,332.0,1.0,1.0,1.0
2014,90.0,10.0,209.0,123.0,1.0,1.0,0.0
2014,300.0,3.0,211.0,111.0,2.0,1.0,0.0
2014,60.0,8.0,205.0,3.0,2.0,1.0,1.0
2014,86.0,2.0,126.0,28.0,1.0,1.0,1.0
2014,122.0,3.0,7.0,192.0,2.0,1.0,1.0
2014,50.0,2.0,3.0,208.0,2.0,1.0,0.0
2014,50.0,2.0,3.0,208.0,2.0,1.0,1.0
2014,56.0,8.0,113.0,138.0,2.0,1.0,1.0
2014,56.0,8.0,113.0,138.0,2.0,1.0,1.0
2014,32.0,8.0,28.0,333.0,2.0,1.0,1.0
2014,32.0,8.0,216.0,333.0,2.0,1.0,1.0
2014,76.0,1.0,215.0,19.0,1.0,1.0,1.0
2014,119.0,8.0,172.0,205.0,2.0,1.0,1.0
2014,45.0,8.0,172.0,184.0,2.0,1.0,0.0
2014,122.0,8.0,114.0,102.0,1.0,1.0,1.0
2014,20.0,9.0,114.0,113.0,1.0,1.0,0.0
2014,127.0,1.0,126.0,27.0,1.0,1.0,1.0
2014,133.0,2.0,110.0,19.0,1.0,1.0,1.0
2014,49.0,4.0,152.0,304.0,2.0,2.0,1.0
2014,104.0,4.0,162.0,7.0,1.0,3.0,1.0
2014,117.0,4.0,162.0,7.0,1.0,3.0,1.0
2014,81.0,4.0,162.0,7.0,1.0,3.0,1.0
2014,74.0,4.0,162.0,7.0,1.0,3.0,1.0
2014,107.0,1.0,126.0,19.0,1.0,1.0,0.0
2014,25.0,9.0,106.0,327.0,1.0,1.0,1.0
2014,81.0,2.0,19.0,215.0,2.0,1.0,1.0
2014,302.0,1.0,217.0,28.0,1.0,1.0,1.0
2014,54.0,2.0,19.0,110.0,2.0,1.0,1.0
2014,48.0,1.0,19.0,126.0,2.0,1.0,1.0
2014,110.0,2.0,8.0,174.0,2.0,1.0,1.0
2014,84.0,9.0,13.0,3.0,1.0,1.0,1.0
2014,129.0,9.0,19.0,126.0,2.0,1.0,1.0
2015,50.0,8.0,24.0,208.0,2.0,1.0,1.0
2015,79.0,1.0,126.0,27.0,1.0,1.0,0.0
2015,302.0,8.0,124.0,134.0,2.0,1.0,1.0
2015,302.0,8.0,124.0,134.0,2.0,1.0,1.0
2015,302.0,1.0,28.0,215.0,2.0,1.0,1.0
2015,302.0,1.0,28.0,215.0,2.0,1.0,1.0
2015,302.0,1.0,175.0,28.0,1.0,1.0,1.0
2015,302.0,1.0,126.0,28.0,1.0,3.0,1.0
2015,32.0,8.0,344.0,148.0,1.0,1.0,1.0
2015,32.0,8.0,148.0,148.0,1.0,1.0,1.0
2015,48.0,9.0,176.0,174.0,2.0,1.0,0.0
2015,48.0,8.0,176.0,174.0,2.0,1.0,0.0
2015,48.0,9.0,220.0,174.0,2.0,1.0,1.0
2015,302.0,1.0,215.0,19.0,1.0,1.0,1.0
2015,94.0,3.0,126.0,27.0,1.0,1.0,0.0
2015,22.0,1.0,106.0,368.0,1.0,1.0,0.0
2015,79.0,9.0,251.0,4.0,1.0,1.0,1.0
2015,55.0,2.0,215.0,336.0,1.0,1.0,0.0
2015,58.0,8.0,208.0,146.0,1.0,1.0,1.0
2015,3.0,8.0,176.0,414.0,2.0,1.0,1.0
2015,70.0,7.0,158.0,145.0,2.0,1.0,0.0
2015,58.0,1.0,100.0,27.0,1.0,1.0,1.0
2015,120.0,1.0,137.0,27.0,1.0,1.0,0.0
2015,120.0,1.0,137.0,27.0,1.0,1.0,0.0
2015,52.0,2.0,145.0,412.0,1.0,1.0,1.0
2015,92.0,9.0,119.0,173.0,1.0,1.0,0.0
2015,55.0,2.0,170.0,27.0,1.0,1.0,0.0
2015,124.0,10.0,4.0,171.0,2.0,1.0,0.0
2015,85.0,2.0,238.0,175.0,2.0,1.0,0.0
2015,302.0,8.0,4.0,174.0,2.0,1.0,1.0
2015,45.0,2.0,251.0,4.0,2.0,1.0,0.0
2015,122.0,2.0,251.0,19.0,2.0,1.0,0.0
2015,122.0,2.0,239.0,26.0,2.0,1.0,0.0
2015,48.0,7.0,216.0,216.0,2.0,1.0,0.0
2015,121.0,1.0,126.0,27.0,1.0,1.0,1.0
2015,66.0,9.0,215.0,8.0,2.0,1.0,0.0
2015,96.0,8.0,600.0,208.0,2.0,1.0,0.0
2015,16.0,1.0,28.0,100.0,2.0,1.0,0.0
2015,92.0,3.0,8.0,3.0,1.0,1.0,1.0
2015,72.0,9.0,102.0,158.0,1.0,1.0,0.0
2015,89.0,2.0,28.0,115.0,2.0,1.0,0.0
2015,44.0,8.0,214.0,326.0,2.0,1.0,1.0
2015,301.0,1.0,28.0,100.0,2.0,1.0,1.0
2015,127.0,1.0,126.0,27.0,1.0,1.0,0.0
2015,90.0,8.0,133.0,133.0,2.0,1.0,1.0
2015,82.0,8.0,133.0,133.0,2.0,1.0,1.0
2015,79.0,10.0,4.0,148.0,2.0,1.0,0.0
2015,79.0,10.0,4.0,148.0,1.0,1.0,0.0
2015,78.0,1.0,126.0,27.0,1.0,1.0,0.0
2015,302.0,4.0,215.0,28.0,1.0,1.0,1.0
2015,72.0,1.0,126.0,27.0,1.0,1.0,1.0
2015,121.0,8.0,135.0,138.0,2.0,1.0,1.0
2015,122.0,5.0,165.0,7.0,1.0,3.0,1.0
2015,126.0,9.0,14.0,251.0,2.0,1.0,0.0
2015,94.0,8.0,143.0,24.0,2.0,1.0,1.0
2015,103.0,8.0,8.0,215.0,2.0,1.0,0.0
2015,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2015,104.0,2.0,111.0,138.0,2.0,1.0,1.0
2015,79.0,2.0,215.0,19.0,2.0,1.0,1.0
2015,58.0,1.0,126.0,27.0,1.0,1.0,1.0
2015,83.0,8.0,306.0,187.0,1.0,1.0,0.0
2015,48.0,8.0,102.0,237.0,1.0,1.0,1.0
2015,302.0,8.0,253.0,253.0,1.0,1.0,1.0
2015,302.0,1.0,126.0,19.0,1.0,1.0,1.0
2015,300.0,1.0,155.0,28.0,1.0,1.0,1.0
2015,112.0,8.0,28.0,173.0,1.0,1.0,0.0
2015,302.0,8.0,19.0,173.0,1.0,1.0,0.0
2015,111.0,3.0,130.0,363.0,1.0,1.0,1.0
2015,55.0,3.0,130.0,363.0,1.0,1.0,1.0
2015,55.0,3.0,130.0,363.0,1.0,1.0,1.0
2015,119.0,3.0,232.0,363.0,1.0,1.0,1.0
2015,52.0,3.0,130.0,363.0,1.0,1.0,1.0
2015,109.0,3.0,232.0,362.0,1.0,1.0,1.0
2015,70.0,2.0,245.0,332.0,2.0,1.0,1.0
2015,121.0,2.0,27.0,28.0,1.0,1.0,0.0
2015,88.0,1.0,27.0,170.0,2.0,1.0,1.0
2015,80.0,8.0,165.0,27.0,2.0,1.0,1.0
2015,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2015,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2015,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2015,48.0,7.0,125.0,145.0,2.0,1.0,1.0
2015,96.0,6.0,117.0,220.0,1.0,1.0,1.0
2015,8.0,8.0,172.0,394.0,2.0,1.0,0.0
2015,8.0,9.0,172.0,394.0,2.0,1.0,0.0
2015,71.0,1.0,126.0,27.0,1.0,1.0,1.0
2015,82.0,1.0,28.0,126.0,2.0,1.0,1.0
2015,126.0,1.0,19.0,27.0,1.0,1.0,1.0
2015,88.0,9.0,208.0,214.0,1.0,1.0,0.0
2015,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2015,51.0,1.0,19.0,137.0,2.0,1.0,0.0
2015,300.0,1.0,19.0,215.0,1.0,1.0,1.0
2015,302.0,1.0,28.0,137.0,2.0,1.0,1.0
2015,25.0,1.0,8.0,100.0,1.0,1.0,1.0
2015,302.0,1.0,8.0,126.0,1.0,1.0,1.0
2016,50.0,8.0,133.0,133.0,1.0,1.0,1.0
2016,301.0,1.0,126.0,28.0,1.0,1.0,1.0
2016,58.0,9.0,126.0,27.0,1.0,1.0,0.0
2016,50.0,1.0,100.0,27.0,1.0,1.0,0.0
2016,66.0,1.0,110.0,3.0,1.0,1.0,1.0
2016,81.0,2.0,239.0,21.0,1.0,1.0,1.0
2016,118.0,8.0,184.0,184.0,1.0,1.0,0.0
2016,54.0,8.0,135.0,114.0,2.0,1.0,1.0
2016,74.0,8.0,172.0,172.0,1.0,1.0,1.0
2016,55.0,9.0,24.0,184.0,2.0,1.0,1.0
2016,32.0,13.0,382.0,151.0,1.0,1.0,0.0
2016,58.0,9.0,113.0,3.0,2.0,1.0,1.0
2016,58.0,8.0,113.0,3.0,2.0,1.0,1.0
2016,58.0,9.0,113.0,3.0,2.0,1.0,1.0
2016,58.0,8.0,113.0,3.0,2.0,1.0,1.0
2016,48.0,9.0,138.0,113.0,1.0,1.0,1.0
2016,22.0,2.0,327.0,106.0,2.0,2.0,1.0
2016,22.0,2.0,327.0,106.0,2.0,2.0,1.0
2016,112.0,1.0,100.0,27.0,1.0,1.0,0.0
2016,302.0,1.0,100.0,28.0,2.0,1.0,0.0
2016,85.0,8.0,171.0,230.0,2.0,1.0,0.0
2016,58.0,1.0,126.0,27.0,1.0,1.0,0.0
2016,302.0,1.0,215.0,28.0,1.0,3.0,1.0
2016,126.0,2.0,251.0,4.0,1.0,1.0,1.0
2016,126.0,2.0,251.0,4.0,1.0,1.0,1.0
2016,99.0,2.0,28.0,251.0,2.0,3.0,0.0
2016,99.0,2.0,28.0,251.0,2.0,3.0,0.0
2016,133.0,8.0,184.0,172.0,1.0,1.0,1.0
2016,301.0,4.0,100.0,28.0,1.0,3.0,1.0
2016,302.0,2.0,208.0,170.0,2.0,1.0,1.0
2016,96.0,3.0,233.0,19.0,1.0,1.0,1.0
2016,45.0,9.0,184.0,208.0,2.0,1.0,1.0
2016,52.0,2.0,140.0,21.0,1.0,1.0,1.0
2016,43.0,2.0,135.0,114.0,2.0,1.0,1.0
2016,8.0,3.0,394.0,172.0,2.0,2.0,0.0
2016,8.0,3.0,394.0,172.0,2.0,2.0,0.0
2016,94.0,2.0,368.0,106.0,2.0,1.0,1.0
2016,94.0,2.0,1.0,106.0,2.0,1.0,1.0
2016,94.0,2.0,336.0,106.0,2.0,1.0,1.0
2016,48.0,1.0,126.0,27.0,1.0,1.0,1.0
2016,48.0,1.0,126.0,27.0,1.0,1.0,1.0
2016,122.0,1.0,159.0,260.0,1.0,1.0,1.0
2016,45.0,9.0,151.0,332.0,2.0,1.0,1.0
2016,301.0,8.0,165.0,102.0,2.0,1.0,1.0
2016,301.0,3.0,126.0,28.0,1.0,3.0,1.0
2016,26.0,2.0,106.0,1.0,1.0,1.0,1.0
2016,70.0,1.0,126.0,27.0,1.0,1.0,1.0
2016,301.0,10.0,171.0,145.0,1.0,1.0,1.0
2016,93.0,1.0,8.0,137.0,2.0,1.0,1.0
2016,302.0,4.0,195.0,28.0,2.0,1.0,0.0
